"","lon","lat","iso3c","data_quality","action_needed","subregion"
"100",0.672467,46.32255,"FRA",5,"Land mask",NA
"101",0.672467,46.32255,"FRA",5,"Land mask",NA
"102",0.672467,46.32255,"FRA",5,"Land mask",NA
"103",-1.193912,45.792118,"FRA",5,"Land mask",NA
"104",0.672467,46.32255,"FRA",5,"Land mask",NA
"105",0.672467,46.32255,"FRA",5,"Land mask",NA
"106",0.672467,46.32255,"FRA",5,"Land mask",NA
"107",0.672467,46.32255,"FRA",5,"Land mask",NA
"108",0.672467,46.32255,"FRA",5,"Land mask",NA
"109",0.672467,46.32255,"FRA",5,"Land mask",NA
"110",0.672467,46.32255,"FRA",5,"Land mask",NA
"111",0.672467,46.32255,"FRA",5,"Land mask",NA
"112",0.672467,46.32255,"FRA",5,"Land mask",NA
"113",0.672467,46.32255,"FRA",5,"Land mask",NA
"114",0.672467,46.32255,"FRA",5,"Land mask",NA
"115",0.672467,46.32255,"FRA",5,"Land mask",NA
"116",0.672467,46.32255,"FRA",5,"Land mask",NA
"117",-1.327533,46.32255,"FRA",5,"Land mask",NA
"118",0.672467,46.32255,"FRA",5,"Land mask",NA
"119",0.672467,46.32255,"FRA",5,"Land mask",NA
"120",0.672467,46.32255,"FRA",5,"Land mask",NA
"121",0.672467,46.32255,"FRA",5,"Land mask",NA
"122",0.672467,46.32255,"FRA",5,"Land mask",NA
"123",0.672467,46.32255,"FRA",5,"Land mask",NA
"124",0.672467,46.32255,"FRA",5,"Land mask",NA
"125",0.672467,46.32255,"FRA",5,"Land mask",NA
"126",0.672467,46.32255,"FRA",5,"Land mask",NA
"127",0.672467,46.32255,"FRA",5,"Land mask",NA
"128",0.672467,46.32255,"FRA",5,"Land mask",NA
"129",0.672467,46.32255,"FRA",5,"Land mask",NA
"130",0.672467,46.32255,"FRA",5,"Land mask",NA
"131",0.672467,46.32255,"FRA",5,"Land mask",NA
"132",0.672467,46.32255,"FRA",5,"Land mask",NA
"133",-1.193912,45.792118,"FRA",5,"Land mask",NA
"134",-3.079735,48.83683,"FRA",5,"Land mask",NA
"135",-2.998622,48.785137,"FRA",5,"Land mask",NA
"136",-73.751944,-42.568889,"CHL",5,"Land mask",NA
"137",-73.506897,-42.582886,"CHL",5,"Land mask",NA
"138",-73.488806,-42.899167,"CHL",5,"Land mask",NA
"139",-78.426167,-9.348506,"PER",5,"Land mask",NA
"140",-78.430214,-9.372137,"PER",5,"Land mask",NA
"141",-78.452169,-9.362617,"PER",5,"Land mask",NA
"142",-78.450733,-9.33375,"PER",5,"Land mask",NA
"143",-78.436614,-9.338728,"PER",5,"Land mask",NA
"144",-78.460586,-9.334906,"PER",5,"Land mask",NA
"145",-78.430363,-9.376923,"PER",5,"Land mask",NA
"146",114.704456,22.755942,"CHN",5,"Land mask",NA
"147",-81.098917,-5.830011,"PER",5,"Land mask",NA
"148",-81.096353,-5.831486,"PER",5,"Land mask",NA
"149",-81.1234,-5.83453,"PER",5,"Land mask",NA
"150",118.706472,33.184389,"CHN",5,"Land mask",NA
"151",123.983333,39.699617,"CHN",5,"Land mask",NA
"152",-1.132063,45.789768,"FRA",5,"Land mask",NA
"153",-1.120522,45.78478,"FRA",5,"Land mask",NA
"154",-1.161418,45.808478,"FRA",5,"Land mask",NA
"155",-1.161796,45.807896,"FRA",5,"Land mask",NA
"156",-1.16207,45.807985,"FRA",5,"Land mask",NA
"157",-1.1622,45.808412,"FRA",5,"Land mask",NA
"158",-1.159685,45.809053,"FRA",5,"Land mask",NA
"159",-1.096137,45.766328,"FRA",5,"Land mask",NA
"160",-1.159768,45.809268,"FRA",5,"Land mask",NA
"161",-1.161378,45.807739,"FRA",5,"Land mask",NA
"162",-1.17243,45.812652,"FRA",5,"Land mask",NA
"163",-1.175254,45.812907,"FRA",5,"Land mask",NA
"164",-1.174458,45.812185,"FRA",5,"Land mask",NA
"165",-1.177191,45.811284,"FRA",5,"Land mask",NA
"166",-1.176335,45.811862,"FRA",5,"Land mask",NA
"167",-1.177382,45.8116,"FRA",5,"Land mask",NA
"168",-1.175815,45.81199,"FRA",5,"Land mask",NA
"169",-1.176393,45.812119,"FRA",5,"Land mask",NA
"170",-1.172942,45.812879,"FRA",5,"Land mask",NA
"171",-1.173587,45.812959,"FRA",5,"Land mask",NA
"172",-1.1645,45.811864,"FRA",5,"Land mask",NA
"173",-1.163218,45.810914,"FRA",5,"Land mask",NA
"174",-1.177296,45.801251,"FRA",5,"Land mask",NA
"175",-1.185757,45.800298,"FRA",5,"Land mask",NA
"176",-1.186438,45.800564,"FRA",5,"Land mask",NA
"177",-1.183525,45.794989,"FRA",5,"Land mask",NA
"178",-1.182169,45.830454,"FRA",5,"Land mask",NA
"179",-1.182169,45.830454,"FRA",5,"Land mask",NA
"180",-1.185758,45.84652,"FRA",5,"Land mask",NA
"181",-1.189975,45.84579,"FRA",5,"Land mask",NA
"182",-1.188589,45.845526,"FRA",5,"Land mask",NA
"183",-1.186336,45.844065,"FRA",5,"Land mask",NA
"184",-1.190878,45.850363,"FRA",5,"Land mask",NA
"185",-1.190408,45.851007,"FRA",5,"Land mask",NA
"186",-1.191324,45.851285,"FRA",5,"Land mask",NA
"187",-1.191801,45.850706,"FRA",5,"Land mask",NA
"188",-1.19208,45.851643,"FRA",5,"Land mask",NA
"189",-1.192478,45.852314,"FRA",5,"Land mask",NA
"190",-1.191544,45.852812,"FRA",5,"Land mask",NA
"191",-1.191464,45.852905,"FRA",5,"Land mask",NA
"192",-1.185553,45.847325,"FRA",5,"Land mask",NA
"193",-1.143096,45.916099,"FRA",5,"Land mask",NA
"194",-1.142485,45.91353,"FRA",5,"Land mask",NA
"195",-1.142218,45.909923,"FRA",5,"Land mask",NA
"196",-1.140265,45.904404,"FRA",5,"Land mask",NA
"197",-1.140119,45.907069,"FRA",5,"Land mask",NA
"198",-2.967384,48.768176,"FRA",5,"Land mask",NA
"199",-2.97265,48.76552,"FRA",5,"Land mask",NA
"200",-2.972087,48.764215,"FRA",5,"Land mask",NA
"201",-2.974204,48.764228,"FRA",5,"Land mask",NA
"202",-3.003889,48.791472,"FRA",5,"Land mask",NA
"203",-1.123333,45.767806,"FRA",5,"Land mask",NA
"204",-1.126944,45.764972,"FRA",5,"Land mask",NA
"205",-73.412317,-42.183564,"CHL",5,"Land mask",NA
"206",-80.959626,-5.808963,"PER",5,"Land mask",NA
"207",-73.537639,-42.344478,"CHL",5,"Land mask",NA
"208",-2.052218,46.948789,"FRA",5,"Land mask",NA
"209",-73.476956,-42.157475,"CHL",5,"Land mask",NA
"210",-73.456806,-42.149053,"CHL",5,"Land mask",NA
"211",-73.47685,-42.159636,"CHL",5,"Land mask",NA
"212",-73.438322,-42.128097,"CHL",5,"Land mask",NA
"213",-6.913888,58.199533,"GBR",5,"Land mask",NA
"214",-80.955016,-5.532053,"PER",5,"Land mask",NA
"215",-73.524656,-42.480781,"CHL",5,"Land mask",NA
"216",141.501333,38.660167,"JPN",5,"Land mask",NA
"217",-1.137178,45.770271,"FRA",5,"Land mask",NA
"218",-1.137178,45.770271,"FRA",5,"Land mask",NA
"219",-1.140308,45.810573,"FRA",5,"Land mask",NA
"220",-1.137178,45.770271,"FRA",5,"Land mask",NA
"221",-1.19464,45.796442,"FRA",5,"Land mask",NA
"222",-2.996974,48.78619,"FRA",5,"Land mask",NA
"223",-1.137178,45.770271,"FRA",5,"Land mask",NA
"224",-2.965356,48.768416,"FRA",5,"Land mask",NA
"225",-1.127222,45.766667,"FRA",5,"Land mask",NA
"226",-3.00869,48.789711,"FRA",5,"Land mask",NA
"227",-1.095868,45.766152,"FRA",5,"Land mask",NA
"228",-73.496581,-42.516781,"CHL",5,"Land mask",NA
"229",-72.972597,-41.324537,"CHL",5,"Land mask",NA
"230",-73.521006,-42.880442,"CHL",5,"Land mask",NA
"231",-81.117778,-5.831806,"PER",5,"Land mask",NA
"232",-78.428833,-9.348861,"PER",5,"Land mask",NA
"233",-72.768819,-42.370947,"CHL",5,"Land mask",NA
"234",141.447,38.652668,"JPN",5,"Land mask",NA
"235",-73.431022,-42.412119,"CHL",5,"Land mask",NA
"236",141.500333,38.654833,"JPN",5,"Land mask",NA
"237",141.463333,38.652667,"JPN",5,"Land mask",NA
"238",141.462333,38.656667,"JPN",5,"Land mask",NA
"239",-78.461441,-9.33976,"PER",5,"Land mask",NA
"240",-78.451611,-9.334,"PER",5,"Land mask",NA
"241",121.813384,38.871304,"CHN",5,"Land mask",NA
"242",-73.539722,-42.500414,"CHL",5,"Land mask",NA
"243",-73.596278,-42.481767,"CHL",5,"Land mask",NA
"244",-73.671219,-42.685342,"CHL",5,"Land mask",NA
"245",-73.664122,-42.685828,"CHL",5,"Land mask",NA
"246",-73.658578,-42.685222,"CHL",5,"Land mask",NA
"247",-73.076906,-41.847267,"CHL",5,"Land mask",NA
"248",-73.088133,-41.826019,"CHL",5,"Land mask",NA
"249",-73.087436,-41.852033,"CHL",5,"Land mask",NA
"250",-73.062569,-41.580031,"CHL",5,"Land mask",NA
"251",-73.06955,-41.5792,"CHL",5,"Land mask",NA
"252",-73.065917,-41.600889,"CHL",5,"Land mask",NA
"253",-73.651033,-43.140197,"CHL",5,"Land mask",NA
"254",-73.666342,-43.143325,"CHL",5,"Land mask",NA
"255",-73.646011,-42.582872,"CHL",5,"Land mask",NA
"256",-73.698964,-42.233689,"CHL",5,"Land mask",NA
"257",-73.625425,-42.370381,"CHL",5,"Land mask",NA
"258",-73.521442,-42.342908,"CHL",5,"Land mask",NA
"259",-73.537639,-42.344478,"CHL",5,"Land mask",NA
"260",-73.559825,-42.351656,"CHL",5,"Land mask",NA
"261",-73.70631,-43.241552,"CHL",5,"Land mask",NA
"262",-73.693303,-43.244083,"CHL",5,"Land mask",NA
"263",-73.698497,-43.237186,"CHL",5,"Land mask",NA
"264",-73.453761,-42.336744,"CHL",5,"Land mask",NA
"265",-73.654431,-43.143072,"CHL",5,"Land mask",NA
"266",-73.689494,-42.593953,"CHL",5,"Land mask",NA
"267",-73.585072,-42.367861,"CHL",5,"Land mask",NA
"268",-73.579886,-42.365,"CHL",5,"Land mask",NA
"269",-73.518783,-42.349461,"CHL",5,"Land mask",NA
"270",-73.50549,-42.35152,"CHL",5,"Land mask",NA
"271",123.624611,39.728333,"CHN",5,"Land mask",NA
"272",-72.779722,-42.364167,"CHL",5,"Land mask",NA
"273",-72.798889,-42.349444,"CHL",5,"Land mask",NA
"274",-73.426111,-42.408889,"CHL",5,"Land mask",NA
"275",-73.415833,-42.408056,"CHL",5,"Land mask",NA
"276",-73.741556,-42.545083,"CHL",5,"Land mask",NA
"277",-73.737814,-42.549056,"CHL",5,"Land mask",NA
"278",-73.712889,-42.567583,"CHL",5,"Land mask",NA
"279",-81.095022,-5.822331,"PER",5,"Land mask",NA
"280",-2.047917,49.181106,"GBR",5,"Land mask",NA
"281",-2.0217,49.178528,"GBR",5,"Land mask",NA
"282",-2.023667,49.173528,"GBR",5,"Land mask",NA
"283",-2.0463,49.1571,"GBR",5,"Land mask",NA
"284",-2.0542,49.1605,"GBR",5,"Land mask",NA
"285",-73.431542,-42.169508,"CHL",5,"Land mask",NA
"286",-71.847222,-30.432483,"CHL",5,"Land mask",NA
"287",-71.830425,-30.436697,"CHL",5,"Land mask",NA
"288",122.522056,37.106333,"CHN",5,"Land mask",NA
"289",-73.636111,-42.536567,"CHL",5,"Land mask",NA
"290",-73.636111,-42.536567,"CHL",5,"Land mask",NA
"291",-73.677344,-42.554908,"CHL",5,"Land mask",NA
"292",-73.677344,-42.554908,"CHL",5,"Land mask",NA
"293",-73.665744,-42.560661,"CHL",5,"Land mask",NA
"294",-73.665744,-42.560661,"CHL",5,"Land mask",NA
"295",106.148881,19.941447,"VNM",5,"Land mask",NA
"296",121.493022,36.653106,"CHN",5,"Land mask",NA
"297",127.475306,34.519083,"KOR",5,"Land mask",NA
"298",-78.525169,-9.266922,"PER",5,"Land mask",NA
"299",-73.638811,-42.578483,"CHL",5,"Land mask",NA
"300",-73.562197,-42.385789,"CHL",5,"Land mask",NA
"301",-73.551306,-42.49,"CHL",5,"Land mask",NA
"302",-73.557861,-42.381722,"CHL",5,"Land mask",NA
"303",-73.470197,-42.523267,"CHL",5,"Land mask",NA
"304",-8.881241,37.023133,"PRT",5,"Land mask",NA
"305",-73.425594,-42.167967,"CHL",5,"Land mask",NA
"306",-73.399075,-42.198683,"CHL",5,"Land mask",NA
"307",-73.408756,-42.169253,"CHL",5,"Land mask",NA
"308",-73.408756,-42.169253,"CHL",5,"Land mask",NA
"309",-73.569142,-42.481642,"CHL",5,"Land mask",NA
"310",-73.602825,-42.475328,"CHL",5,"Land mask",NA
"311",-73.614189,-42.475833,"CHL",5,"Land mask",NA
"312",-73.614189,-43.475833,"CHL",5,"Land mask",NA
"313",-73.602825,-42.47005,"CHL",5,"Land mask",NA
"314",-73.485142,-42.544806,"CHL",5,"Land mask",NA
"315",-73.4563,-42.56785,"CHL",5,"Land mask",NA
"316",-73.486119,-42.598419,"CHL",5,"Land mask",NA
"317",-73.451614,-42.602444,"CHL",5,"Land mask",NA
"318",-73.545408,-42.348139,"CHL",5,"Land mask",NA
"319",-73.547442,-42.345103,"CHL",5,"Land mask",NA
"320",-73.448611,-42.339106,"CHL",5,"Land mask",NA
"321",-73.511725,-42.348931,"CHL",5,"Land mask",NA
"322",-73.666564,-42.641425,"CHL",5,"Land mask",NA
"323",-73.451528,-42.538331,"CHL",5,"Land mask",NA
"324",-73.539825,-42.485033,"CHL",5,"Land mask",NA
"325",-123.510133138357,48.898686300719,"CAN",5,"Land mask",NA
"326",-124.234742775174,49.5007960387272,"CAN",5,"Land mask",NA
"327",-124.599036410855,49.3914335538867,"CAN",5,"Land mask",NA
"328",-127.025939686399,50.6350541067438,"CAN",5,"Land mask",NA
"329",-123.802128337496,49.1004263263481,"CAN",5,"Land mask",NA
"330",-124.92511575699,49.6421891631627,"CAN",5,"Land mask",NA
"331",-125.135915989768,48.8352443730984,"CAN",5,"Land mask",NA
"332",-48.5304471369216,-26.1307687530865,"BRA",3,"Allocate spatially",NA
"333",-48.4971610151088,-26.2924210761244,"BRA",3,"Allocate spatially",NA
"334",-48.5375937406336,-26.4384527552249,"BRA",3,"Allocate spatially",NA
"335",-48.6277530791335,-26.5831514814189,"BRA",3,"Allocate spatially",NA
"336",-48.5533509621795,-26.7696232328637,"BRA",3,"Allocate spatially",NA
"337",-48.562128926211,-26.9672051739775,"BRA",3,"Allocate spatially",NA
"338",-48.4942513236432,-27.0813745159658,"BRA",3,"Allocate spatially",NA
"339",-48.3986084503975,-27.2179625519542,"BRA",3,"Allocate spatially",NA
"340",-48.567328407616,-27.2750465397731,"BRA",3,"Allocate spatially",NA
"341",-48.4300818912337,-27.3513614466004,"BRA",3,"Allocate spatially",NA
"342",-48.3295182047495,-27.5088122388018,"BRA",3,"Allocate spatially",NA
"343",-48.4178952518302,-27.6496514115375,"BRA",3,"Allocate spatially",NA
"344",-48.4609934980184,-27.8238391396038,"BRA",3,"Allocate spatially",NA
"345",-48.5108455787094,-27.8725160771841,"BRA",3,"Allocate spatially",NA
"346",-48.5863641993581,-27.9701857222539,"BRA",3,"Allocate spatially",NA
"347",-48.6221906450777,-28.1968134854244,"BRA",3,"Allocate spatially",NA
"348",-48.5668199951719,-28.3592429429442,"BRA",3,"Allocate spatially",NA
"349",-48.6726302690132,-28.4423310978851,"BRA",3,"Allocate spatially",NA
"350",-48.7895986907633,-28.628201029425,"BRA",3,"Allocate spatially",NA
"351",-49.0175916039822,-28.7340899799265,"BRA",3,"Allocate spatially",NA
"352",-49.2284306745052,-28.8745294777381,"BRA",3,"Allocate spatially",NA
"353",-49.4192155616532,-29.0411890246962,"BRA",3,"Allocate spatially",NA
"354",-49.5916655701544,-29.2269225526584,"BRA",3,"Allocate spatially",NA
"355",-49.750261599766,-29.3788959063722,"BRA",3,"Allocate spatially",NA
"356",-48.5803101847204,-27.5242583555612,"BRA",3,"Allocate spatially",NA
"357",-48.5996197630967,-27.4764634370975,"BRA",3,"Allocate spatially",NA
"358",-48.2967760002429,-27.2541978563392,"BRA",3,"Allocate spatially",NA
"359",-80.082047,23.0341889,"CUB",4,"Land mask",NA
"360",-79.994291,22.994283,"CUB",4,"Land mask",NA
"361",-79.963228,22.952677,"CUB",4,"Land mask",NA
"362",-79.9486518958723,22.9098840954514,"CUB",4,"Land mask",NA
"363",8.96515879140895,56.8156059647893,"DNK",5,"Land mask",NA
"364",8.86024327019247,56.8363562507051,"DNK",5,"Land mask",NA
"365",8.86686176908017,56.8248152065636,"DNK",5,"Land mask",NA
"366",8.87087623198867,56.8201676235766,"DNK",5,"Land mask",NA
"367",8.69833308627375,56.6741667897717,"DNK",5,"Land mask",NA
"368",8.83222238384755,56.6944445652279,"DNK",5,"Land mask",NA
"369",8.82013762705131,56.6980357977617,"DNK",5,"Land mask",NA
"370",8.85583333322612,56.6991667539302,"DNK",5,"Land mask",NA
"371",8.85083346868236,56.8363332788456,"DNK",5,"Land mask",NA
"372",8.85244999094344,56.8423751296831,"DNK",5,"Land mask",NA
"373",8.89851939656813,56.7770366884468,"DNK",5,"Land mask",NA
"374",8.91525328233678,56.7848518460561,"DNK",5,"Land mask",NA
"375",9.15173115986228,56.6962581008264,"DNK",5,"Land mask",NA
"376",9.1558740317481,56.7330165866162,"DNK",5,"Land mask",NA
"377",8.88678724903244,56.7721687010774,"DNK",5,"Land mask",NA
"378",8.86094980390551,56.83037511615,"DNK",5,"Land mask",NA
"379",8.6468333355704,56.9093332467985,"DNK",5,"Land mask",NA
"380",8.83583333369157,56.6975000595864,"DNK",5,"Land mask",NA
"381",11.0216315989033,55.4816260732673,"DNK",5,"Land mask",NA
"382",8.30042857828824,56.5856978756355,"DNK",5,"Land mask",NA
"383",8.57321376222097,56.5749405078911,"DNK",5,"Land mask",NA
"384",9.16498030579489,56.7010442002129,"DNK",5,"Land mask",NA
"385",8.62829198802089,56.8568922827588,"DNK",5,"Land mask",NA
"386",9.12688639374363,56.6706610250844,"DNK",5,"Land mask",NA
"387",9.13904360691042,56.6879466631496,"DNK",5,"Land mask",NA
"388",9.1466670047299,56.7413333602294,"DNK",5,"Land mask",NA
"389",8.58461258080866,56.5517517969129,"DNK",5,"Land mask",NA
"390",8.58262507790932,56.5582943577572,"DNK",5,"Land mask",NA
"391",9.11905855350601,56.7797615651631,"DNK",5,"Land mask",NA
"392",8.54762890311652,56.8113481165105,"DNK",5,"Land mask",NA
"393",8.64456455477268,56.6259521361534,"DNK",5,"Land mask",NA
"394",8.5001228587876,56.7652836839978,"DNK",5,"Land mask",NA
"395",8.57613343430394,56.5687999654262,"DNK",5,"Land mask",NA
"396",8.55967996248399,56.8118843828842,"DNK",5,"Land mask",NA
"397",8.70313659644361,56.6347139008921,"DNK",5,"Land mask",NA
"398",10.0567771444683,55.795959835433,"DNK",5,"Land mask",NA
"399",10.2774665941677,55.9485639242882,"DNK",5,"Land mask",NA
"400",10.4500719828607,56.2077435649146,"DNK",5,"Land mask",NA
"401",8.7170919485528,56.631500052838,"DNK",5,"Land mask",NA
"402",8.74038805466885,56.6398008927646,"DNK",5,"Land mask",NA
"403",8.60204500744774,56.8341900353024,"DNK",5,"Land mask",NA
"404",11.1068499984484,55.4816665859854,"DNK",5,"Land mask",NA
"405",-0.487937460888122,38.3455094456793,"ESP",2,"state/province based suitability",NA
"406",-2.46312530015449,36.8340353831248,"ESP",2,"state/province based suitability",NA
"407",-5.83898991440216,43.6586646127094,"ESP",2,"state/province based suitability",NA
"408",2.63120975068874,39.5789932402368,"ESP",2,"state/province based suitability",NA
"409",-6.27596649485711,36.5551831681314,"ESP",2,"state/province based suitability",NA
"410",-3.80894070743218,43.4881433056444,"ESP",2,"state/province based suitability",NA
"411",0.0258459873830984,39.9822798132249,"ESP",2,"state/province based suitability",NA
"412",3.19314183667606,41.8933970697775,"ESP",2,"state/province based suitability",NA
"413",-3.40362197817013,36.6954794874015,"ESP",2,"state/province based suitability",NA
"414",-8.41212180997977,43.3694189359316,"ESP",2,"state/province based suitability",NA
"415",-15.4118970955001,28.1784197341921,"ESP",2,"state/province based suitability",NA
"416",-4.42214679096381,36.7058163716795,"ESP",2,"state/province based suitability",NA
"417",-8.6587390846025,42.4251196821179,"ESP",2,"state/province based suitability",NA
"418",-16.2518641973213,28.4640135404726,"ESP",2,"state/province based suitability",NA
"419",1.25386165467448,41.109958666992,"ESP",2,"state/province based suitability",NA
"420",-0.320867215837877,39.4756498728376,"ESP",2,"state/province based suitability",NA
"421",-2.9200783381913,43.436972390962,"ESP",2,"state/province based suitability",NA
"422",-2.67497108991887,49.4167078644556,"GGY",3,"Allocate spatially",NA
"423",-2.66732350586156,49.4648995050108,"GGY",3,"Allocate spatially",NA
"424",-2.60058005257358,49.4937238288643,"GGY",3,"Allocate spatially",NA
"425",-2.52686077077981,49.5163772590332,"GGY",3,"Allocate spatially",NA
"426",-2.50074822453266,49.4708429015136,"GGY",3,"Allocate spatially",NA
"427",-2.52027728333482,49.4140715921268,"GGY",3,"Allocate spatially",NA
"428",-2.59536332644546,49.4078526229956,"GGY",3,"Allocate spatially",NA
"429",113.981434496122,22.4838404391123,"HKG",4,"Land mask",NA
"430",13.1643976411525,45.0568624834252,"HRV",3,"Allocate spatially",NA
"431",13.159015937221,45.0739804204601,"HRV",3,"Allocate spatially",NA
"432",13.1547782805001,45.0914162486126,"HRV",3,"Allocate spatially",NA
"433",13.1517339100818,45.1090993896537,"HRV",3,"Allocate spatially",NA
"434",13.1499202152485,45.1269510496796,"HRV",3,"Allocate spatially",NA
"435",13.1493605307296,45.1448864900117,"HRV",3,"Allocate spatially",NA
"436",13.1498814344447,45.1628313721586,"HRV",3,"Allocate spatially",NA
"437",13.1508864012791,45.1807581625393,"HRV",3,"Allocate spatially",NA
"438",13.1518913681136,45.19868495292,"HRV",3,"Allocate spatially",NA
"439",13.152896334948,45.2166117433007,"HRV",3,"Allocate spatially",NA
